consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,dart,,,,,,0,14,14,50,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,THING,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,microphone,,,,,,0,15,15,47,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,THING,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,bench,,,,,,0,16,16,59,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_488.png,STYLE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,sun,,,,,,0,17,17,33,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,basket,,,,,,0,18,18,9,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,CASINO,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,motorbike,,,,,,0,19,19,36,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,MONTH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cherry,,,,,,0,20,20,16,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_151.png,GIRL,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,tray,,,,,,0,21,21,19,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,runner,,,,,,0,22,22,14,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,GODS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,perfume,,,,,,0,23,23,11,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,ring,,,,,,0,24,24,43,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,LOTS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,microphone,,,,,,0,25,25,10,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,MONTH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,microphone,,,,,,0,26,26,53,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,DEATH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,gorilla,,,,,,0,27,27,49,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,ROOF,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,rug,,,,,,0,28,28,24,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,boot,,,,,,0,29,29,37,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,BODY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,wheel,,,,,,0,30,30,8,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SAKE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,perfume,,,,,,0,31,31,7,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_356.png,DANGER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,pawn,,,,,,0,32,32,55,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,MILE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,map,,,,,,0,33,33,30,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,candle,,,,,,0,34,34,44,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,salt,,,,,,0,35,35,38,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,LEADER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,wheelbarrow,,,,,,0,36,36,3,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,YARD,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,monkey,,,,,,0,37,37,29,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,FEET,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,wheelbarrow,,,,,,0,38,38,58,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,CASINO,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,runner,,,,,,0,39,39,2,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,helmet,,,,,,0,40,40,48,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,CARS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,mushroom,,,,,,0,41,41,35,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,razor,,,,,,0,42,42,34,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,PENNY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,monkey,,,,,,0,43,43,31,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,KIND,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,dice,,,,,,0,44,44,54,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,DEMON,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,peg,,,,,,0,45,45,23,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,THING,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,diamond,,,,,,0,46,46,15,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,LETTER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,stool,,,,,,0,47,47,42,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,BATH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,daisy,,,,,,0,48,48,4,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,razor,,,,,,0,49,49,13,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,taxi,,,,,,0,50,50,18,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cart,,,,,,0,51,51,39,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,hanger,,,,,,0,52,52,51,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_255.png,AREA,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,shovel,,,,,,0,53,53,22,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,pepper,,,,,,0,54,54,20,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,PLENTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,daisy,,,,,,0,55,55,41,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,STYLE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,suitcase,,,,,,0,56,56,25,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,crown,,,,,,0,57,57,45,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,dart,,,,,,0,58,58,40,1,5,0,,,,,,,,,,,
,,?,0.00109,0,,,,,,stimuli/images/PICTURE_151.png,GIRL,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,tray,,,,,,,,,,,2,0,0,0,0,19,1,,,,,,
,,FLIGHT,10.010005,1,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,basket,,,,,,,,,,,1,0,0,1,1,9,1,,,,,,
,,?,0.00126,0,,,,,,stimuli/images/PICTURE_692.png,MONTH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cherry,,,,,,,,,,,2,0,0,2,2,16,1,,,,,,
,,?,0.001375,0,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cart,,,,,,,,,,,4,0,0,3,3,39,1,,,,,,
,,?,0.00068,0,,,,,,stimuli/images/PICTURE_667.png,PLENTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,daisy,,,,,,,,,,,5,0,0,4,4,41,1,,,,,,
,,?,0.00234,0,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,carrot,,,,,,,,,,,2,0,0,5,5,12,1,,,,,,
,,?,0.001095,0,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,ring,,,,,,,,,,,5,0,0,6,6,43,1,,,,,,
,,?,0.00082,0,,,,,,stimuli/images/PICTURE_208.png,MONTH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,microphone,,,,,,,,,,,6,0,0,7,7,53,1,,,,,,
,,?,0.0008,0,,,,,,stimuli/images/PICTURE_255.png,AREA,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,shovel,,,,,,,,,,,3,0,0,8,8,22,1,,,,,,
,,?,0.000655,0,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,pepper,,,,,,,,,,,3,0,0,9,9,20,1,,,,,,
,,?,0.00063,0,,,,,,stimuli/images/PICTURE_449.png,THING,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,bench,,,,,,,,,,,6,0,0,10,10,59,1,,,,,,
,,?,0.00088,0,,,,,,stimuli/images/PICTURE_177.png,CARS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,mushroom,,,,,,,,,,,4,0,0,11,11,35,1,,,,,,
,,?,0.00067,0,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,razor,,,,,,,,,,,4,0,0,12,12,34,1,,,,,,
,,?,0.00063,0,,,,,,stimuli/images/PICTURE_356.png,DANGER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,pawn,,,,,,,,,,,6,0,0,13,13,55,1,,,,,,
,,?,0.00066,0,,,,,,stimuli/images/PICTURE_708.png,PENNY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,monkey,,,,,,,,,,,4,0,0,14,14,31,1,,,,,,
,,?,0.000635,0,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,helmet,,,,,,,,,,,5,0,0,15,15,48,1,,,,,,
,,?,0.00063,0,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,razor,,,,,,,,,,,2,0,0,16,16,13,1,,,,,,
,,?,0.00092,0,,,,,,stimuli/images/PICTURE_491.png,WRITER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,rug,,,,,,,,,,,6,0,0,17,17,57,1,,,,,,
,,?,0.001075,0,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,windmill,,,,,,,,,,,4,0,0,18,18,32,1,,,,,,
,,ARTIST,10.00747,1,,,,,,stimuli/images/PICTURE_469.png,ARTIST,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,stool,,,,,,,,,,,1,0,0,19,19,6,1,,,,,,
,,?,0.0012,0,,,,,,stimuli/images/PICTURE_708.png,YARD,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,monkey,,,,,,,,,,,3,0,0,20,20,29,1,,,,,,
,,?,0.00331,0,,,,,,stimuli/images/PICTURE_85.png,THING,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,diamond,,,,,,,,,,,2,0,0,21,21,15,1,,,,,,
,,?,0.000955,0,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cap,,,,,,,,,,,3,0,0,22,22,26,1,,,,,,
,,?,0.00117,0,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,runner,,,,,,,,,,,2,0,0,23,23,14,1,,,,,,
,,PLENTY,10.013655,1,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,backpack,,,,,,,,,,,1,0,0,24,24,0,1,,,,,,
,,?,0.00139,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,dart,,,,,,,,,,,5,0,0,25,25,40,1,,,,,,
,,?,0.00257,0,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,scissors,,,,,,,,,,,6,0,0,26,26,56,1,,,,,,
,,?,0.00131,0,,,,,,stimuli/images/PICTURE_380.png,DEATH,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,gorilla,,,,,,,,,,,5,0,0,27,27,49,1,,,,,,
,,?,0.001275,0,,,,,,stimuli/images/PICTURE_160.png,FEET,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,wheelbarrow,,,,,,,,,,,6,0,0,28,28,58,1,,,,,,
,,?,10.003025,0,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,pencil,,,,,,,,,,,1,0,0,29,29,1,1,,,,,,
